generation,best_in_population,mean_fitness,global_best_fitness
1899,956.366333,-162.679024,956.366333
1900,956.366333,-267.237380,956.366333
1901,956.366333,-345.240551,956.366333
1902,956.366333,-364.370052,956.366333
1903,956.366333,-469.301864,956.366333
1904,956.366333,-423.276730,956.366333
1905,956.366333,-400.663985,956.366333
1906,956.366333,-357.179370,956.366333
1907,956.366333,-458.723010,956.366333
1908,956.366333,-303.572849,956.366333
1909,956.366333,-359.653165,956.366333
1910,956.366333,-370.785246,956.366333
1911,956.366333,-319.249998,956.366333
1912,956.366333,-378.064485,956.366333
1913,956.366333,-270.363949,956.366333
1914,956.366333,-297.743505,956.366333
1915,956.366333,-192.380089,956.366333
1916,956.366333,-503.681447,956.366333
1917,956.366333,-597.293770,956.366333
1918,956.366333,-473.666461,956.366333
1919,956.366333,-524.332995,956.366333
1920,956.366333,-365.166267,956.366333
1921,956.366333,-486.323532,956.366333
1922,956.366333,-431.412737,956.366333
1923,956.366333,-506.616959,956.366333
1924,956.366333,-440.377607,956.366333
1925,956.366333,-384.925951,956.366333
1926,956.366333,-471.236103,956.366333
1927,956.366333,-328.188413,956.366333
1928,956.366333,-452.618545,956.366333
1929,956.366333,-411.373228,956.366333
1930,956.366333,-331.577964,956.366333
1931,956.366333,-265.802791,956.366333
1932,956.366333,-432.667999,956.366333
1933,956.366333,-327.961426,956.366333
1934,956.366333,-337.234766,956.366333
1935,956.366333,-323.508652,956.366333
1936,956.366333,-342.260028,956.366333
1937,956.366333,-474.888105,956.366333
1938,956.366333,-462.792409,956.366333
1939,956.366333,-243.976207,956.366333
1940,956.366333,-244.855292,956.366333
1941,956.366333,-241.648657,956.366333
1942,956.366333,-399.761298,956.366333
1943,956.366333,-413.793929,956.366333
1944,956.366333,-403.805675,956.366333
1945,956.366333,-431.462893,956.366333
1946,956.366333,-394.857397,956.366333
1947,956.366333,-429.339112,956.366333
1948,956.366333,-391.988714,956.366333
1949,956.366333,-423.719827,956.366333
1950,956.366333,-357.419052,956.366333
1951,956.366333,-155.586188,956.366333
1952,956.366333,-428.323375,956.366333
1953,956.366333,-449.424961,956.366333
1954,956.366333,-335.100158,956.366333
1955,956.366333,-353.732120,956.366333
1956,956.366333,-408.166351,956.366333
1957,956.366333,-193.986077,956.366333
1958,956.366333,-412.375488,956.366333
1959,956.366333,-332.643500,956.366333
1960,956.366333,-338.811795,956.366333
1961,956.366333,-565.917096,956.366333
1962,956.366333,-517.689646,956.366333
1963,956.366333,-606.931062,956.366333
1964,956.366333,-536.180485,956.366333
1965,956.366333,-571.064276,956.366333
1966,956.366333,-552.683296,956.366333
1967,956.366333,-519.243670,956.366333
1968,956.366333,-141.150051,956.366333
1969,956.366333,-476.729287,956.366333
1970,956.366333,-613.195734,956.366333
1971,956.366333,-598.997025,956.366333
1972,956.366333,-454.620837,956.366333
1973,956.366333,-424.734032,956.366333
1974,956.366333,-330.523067,956.366333
1975,956.366333,-526.301056,956.366333
1976,956.366333,-461.537144,956.366333
1977,956.366333,-260.750703,956.366333
1978,956.366333,-570.088829,956.366333
1979,956.366333,-388.622412,956.366333
1980,956.366333,-424.756153,956.366333
1981,956.366333,-346.722347,956.366333
1982,956.366333,-405.051595,956.366333
1983,956.366333,-600.848547,956.366333
1984,956.366333,-380.006204,956.366333
1985,956.366333,-310.423587,956.366333
1986,956.366333,-424.086868,956.366333
1987,956.366333,-325.466075,956.366333
1988,956.366333,-372.519008,956.366333
1989,956.366333,-439.284833,956.366333
1990,956.366333,-230.859901,956.366333
1991,956.366333,-385.185513,956.366333
1992,956.366333,-395.795821,956.366333
1993,956.366333,-219.146803,956.366333
1994,956.366333,-510.976901,956.366333
1995,956.366333,-199.078664,956.366333
1996,956.366333,-498.056822,956.366333
1997,956.366333,-437.434474,956.366333
1998,956.366333,-458.729945,956.366333
1999,956.366333,-418.457384,956.366333
2000,956.366333,-453.729020,956.366333
2001,956.366333,-249.089448,956.366333
2002,956.366333,-451.202121,956.366333
2003,956.366333,-487.015799,956.366333
2004,956.366333,-137.203666,956.366333
2005,956.366333,-206.291447,956.366333
2006,956.366333,-342.639005,956.366333
2007,956.366333,-292.659076,956.366333
2008,956.366333,-348.384249,956.366333
2009,956.366333,-571.392769,956.366333
2010,956.366333,-419.628531,956.366333
2011,956.366333,-433.552675,956.366333
2012,956.366333,-519.574563,956.366333
2013,956.366333,-433.233239,956.366333
2014,956.366333,-517.384854,956.366333
2015,956.366333,-391.595439,956.366333
2016,956.366333,-594.352336,956.366333
2017,956.366333,-607.813545,956.366333
2018,956.366333,-531.506088,956.366333
2019,956.366333,-564.493994,956.366333
2020,956.366333,-478.650445,956.366333
2021,956.366333,-305.120400,956.366333
2022,956.366333,-265.180421,956.366333
2023,956.366333,-324.545306,956.366333
2024,956.366333,-327.066452,956.366333
2025,956.366333,-419.285791,956.366333
2026,956.366333,-435.732463,956.366333
2027,956.366333,-608.714569,956.366333
2028,956.366333,-396.757444,956.366333
2029,956.366333,-279.185200,956.366333
2030,956.366333,-333.475765,956.366333
2031,956.366333,-507.467948,956.366333
2032,956.366333,-523.268937,956.366333
2033,956.366333,-466.843116,956.366333
2034,956.366333,-448.439384,956.366333
2035,956.366333,-440.858885,956.366333
2036,956.366333,-288.036026,956.366333
2037,956.366333,-125.431485,956.366333
2038,956.366333,-383.796129,956.366333
2039,956.366333,-571.010984,956.366333
2040,956.366333,-368.653900,956.366333
2041,956.366333,-321.578914,956.366333
2042,956.366333,-470.113509,956.366333
2043,956.366333,-334.216656,956.366333
2044,956.366333,-294.378963,956.366333
2045,956.366333,-483.437161,956.366333
2046,956.366333,-428.073185,956.366333
2047,956.366333,-438.333091,956.366333
2048,956.366333,-421.514927,956.366333
2049,956.366333,-258.785697,956.366333
2050,956.366333,-447.990529,956.366333
2051,956.366333,-395.181046,956.366333
2052,956.366333,-415.194226,956.366333
2053,956.366333,-355.205664,956.366333
2054,956.366333,-459.134675,956.366333
2055,956.366333,-219.897986,956.366333
2056,956.366333,-325.562691,956.366333
2057,956.366333,-412.515720,956.366333
2058,956.366333,-306.281221,956.366333
2059,956.366333,-514.188401,956.366333
2060,956.366333,-372.748331,956.366333
2061,956.366333,-295.866464,956.366333
2062,956.366333,-562.153545,956.366333
2063,956.535000,-499.332753,956.535000
2064,956.535000,-553.367837,956.535000
2065,956.535000,-284.453146,956.535000
2066,956.535000,-366.803787,956.535000
2067,956.535000,-308.657091,956.535000
2068,956.535000,-309.757805,956.535000
2069,956.535000,-412.257003,956.535000
2070,956.535000,-377.528593,956.535000
2071,956.535000,-361.309148,956.535000
2072,956.535000,-452.174268,956.535000
2073,956.535000,-392.667825,956.535000
2074,956.535000,-458.887889,956.535000
2075,956.535000,-138.828440,956.535000
2076,956.535000,-184.376617,956.535000
2077,956.535000,-390.536410,956.535000
2078,956.535000,-450.920117,956.535000
2079,956.535000,-413.665890,956.535000
2080,956.535000,-327.229722,956.535000
2081,956.831333,-46.034153,956.831333
2082,956.831333,-378.023608,956.831333
2083,956.831333,-316.200895,956.831333
2084,956.831333,-315.446920,956.831333
2085,956.831333,-255.803158,956.831333
2086,956.831333,-393.412346,956.831333
2087,956.831333,-503.944787,956.831333
2088,956.831333,-387.968385,956.831333
2089,956.831333,-271.523637,956.831333
2090,956.831333,-191.416651,956.831333
2091,956.831333,-213.706579,956.831333
2092,956.831333,-248.769055,956.831333
2093,956.831333,-364.699251,956.831333
2094,956.831333,-314.004938,956.831333
2095,956.831333,-418.098771,956.831333
2096,956.831333,-367.701830,956.831333
2097,956.831333,-75.977104,956.831333
2098,956.831333,-340.051570,956.831333
2099,956.831333,-306.631658,956.831333
2100,956.831333,-316.413550,956.831333
2101,956.831333,-333.084861,956.831333
2102,956.831333,-202.437536,956.831333
2103,956.831333,-363.896005,956.831333
2104,956.831333,-300.368308,956.831333
2105,956.831333,-209.812200,956.831333
2106,956.831333,-386.209968,956.831333
2107,956.831333,-302.217153,956.831333
2108,956.831333,-263.512028,956.831333
2109,956.831333,-238.744116,956.831333
2110,956.831333,-466.966669,956.831333
2111,956.831333,-374.598911,956.831333
2112,956.831333,-313.626594,956.831333
2113,956.831333,-334.910949,956.831333
2114,956.831333,-591.841731,956.831333
2115,956.831333,-561.293657,956.831333
2116,956.831333,-591.718814,956.831333
2117,956.831333,-480.720357,956.831333
2118,956.831333,-420.576325,956.831333
2119,956.831333,-362.026857,956.831333
2120,956.831333,-362.131798,956.831333
2121,956.831333,-361.652411,956.831333
2122,956.831333,-421.069029,956.831333
2123,956.831333,-474.758303,956.831333
2124,956.831333,-413.998718,956.831333
2125,956.831333,-471.228490,956.831333
2126,956.831333,-580.230911,956.831333
2127,956.831333,-579.699025,956.831333
2128,956.831333,-376.376561,956.831333
2129,956.831333,-371.524399,956.831333
2130,956.831333,-72.345103,956.831333
2131,956.831333,-425.744622,956.831333
2132,956.831333,-475.571656,956.831333
2133,956.831333,-499.301266,956.831333
2134,956.831333,-607.004816,956.831333
2135,956.831333,-376.186445,956.831333
2136,956.831333,-348.786780,956.831333
2137,956.831333,-205.666150,956.831333
2138,956.831333,-263.841229,956.831333
2139,956.831333,-386.678387,956.831333
2140,956.831333,-410.563268,956.831333
2141,956.831333,-262.326447,956.831333
2142,956.831333,-277.056979,956.831333
2143,956.831333,-325.440289,956.831333
2144,956.831333,-250.619940,956.831333
2145,956.831333,-143.621104,956.831333
2146,956.831333,-41.051282,956.831333
2147,956.831333,-369.455914,956.831333
2148,956.831333,-287.859752,956.831333
2149,956.831333,-362.132188,956.831333
2150,956.831333,-344.274616,956.831333
2151,956.831333,-362.059924,956.831333
2152,956.831333,-481.420445,956.831333
2153,956.831333,-468.837346,956.831333
2154,956.831333,-429.019801,956.831333
2155,956.831333,-292.005806,956.831333
2156,956.831333,-126.225351,956.831333
2157,956.831333,-265.564000,956.831333
2158,956.831333,-188.526862,956.831333
2159,956.831333,-118.061275,956.831333
2160,956.831333,-281.534518,956.831333
2161,956.831333,-116.861589,956.831333
2162,956.831333,-34.818512,956.831333
2163,956.831333,-421.198058,956.831333
2164,956.831333,-344.365796,956.831333
2165,956.831333,-401.921121,956.831333
2166,956.831333,-471.095941,956.831333
2167,956.831333,-418.621939,956.831333
2168,956.831333,-523.745659,956.831333
2169,956.831333,-348.126867,956.831333
2170,956.831333,-298.926443,956.831333
2171,956.831333,-369.081027,956.831333
2172,956.831333,-365.616313,956.831333
2173,956.831333,-333.316789,956.831333
2174,956.831333,-319.200621,956.831333
2175,956.831333,-381.639853,956.831333
2176,956.831333,-408.370262,956.831333
2177,956.831333,-402.370785,956.831333
2178,956.831333,-640.777530,956.831333
2179,956.831333,-311.639714,956.831333
2180,956.831333,-174.589122,956.831333
2181,956.831333,-404.903499,956.831333
2182,956.831333,-244.108778,956.831333
2183,956.831333,-179.000412,956.831333
2184,956.831333,-301.628659,956.831333
2185,956.831333,-296.176202,956.831333
2186,956.831333,-510.437926,956.831333
2187,956.831333,-262.646634,956.831333
2188,956.831333,-257.528435,956.831333
2189,956.831333,-403.765233,956.831333
2190,956.831333,-302.775778,956.831333
2191,956.831333,-452.007449,956.831333
2192,956.831333,-420.056751,956.831333
2193,956.831333,-236.369818,956.831333
2194,956.831333,-303.755767,956.831333
2195,956.831333,-370.717265,956.831333
2196,956.831333,-313.816076,956.831333
2197,956.831333,-385.405857,956.831333
2198,956.831333,-346.693085,956.831333
2199,956.831333,-449.716785,956.831333
2200,956.831333,-522.352270,956.831333
2201,956.831333,-511.165925,956.831333
2202,956.831333,-298.159607,956.831333
2203,956.831333,-449.704207,956.831333
2204,956.831333,-319.260510,956.831333
2205,956.831333,-318.020343,956.831333
2206,956.831333,-458.520851,956.831333
2207,956.831333,-416.230752,956.831333
2208,956.831333,-387.531072,956.831333
2209,956.831333,-327.174725,956.831333
2210,956.831333,-184.333563,956.831333
2211,956.831333,-374.348239,956.831333
2212,957.226000,-222.791118,957.226000
2213,957.226000,-306.024604,957.226000
2214,957.226000,-355.657733,957.226000
2215,957.226000,-472.880837,957.226000
2216,957.226000,-201.429292,957.226000
2217,957.226000,-484.772045,957.226000
2218,957.521333,-368.974361,957.521333
2219,957.521333,-528.953995,957.521333
2220,957.521333,-457.843232,957.521333
2221,957.521333,-509.946204,957.521333
2222,957.521333,-566.183256,957.521333
2223,957.521333,-684.781035,957.521333
2224,957.521333,-662.517320,957.521333
2225,957.521333,-469.672423,957.521333
2226,957.521333,-494.885556,957.521333
2227,957.521333,-445.510041,957.521333
2228,957.521333,-210.089258,957.521333
2229,957.521333,-228.757541,957.521333
2230,957.521333,-353.816820,957.521333
2231,957.521333,-402.533177,957.521333
2232,957.521333,-486.337965,957.521333
2233,957.521333,-197.650243,957.521333
2234,957.521333,-176.477364,957.521333
2235,957.521333,-443.948192,957.521333
2236,957.521333,-454.132543,957.521333
2237,957.521333,-462.294555,957.521333
2238,957.521333,-419.406560,957.521333
2239,957.521333,-555.976214,957.521333
2240,957.521333,-469.841737,957.521333
2241,957.521333,-332.010132,957.521333
2242,957.521333,-555.503603,957.521333
2243,957.521333,-426.682317,957.521333
2244,957.521333,-439.928369,957.521333
2245,957.521333,-424.038986,957.521333
2246,957.521333,-327.581947,957.521333
2247,957.521333,-627.766216,957.521333
2248,957.521333,-531.404549,957.521333
2249,957.521333,-421.060516,957.521333
2250,957.521333,-348.881625,957.521333
2251,957.521333,-513.293197,957.521333
2252,957.521333,-387.718648,957.521333
2253,957.521333,-437.893969,957.521333
2254,957.521333,-396.830648,957.521333
2255,957.521333,-239.968172,957.521333
2256,957.521333,-338.861079,957.521333
2257,957.521333,-340.202925,957.521333
2258,957.521333,-300.635522,957.521333
2259,957.521333,-374.636964,957.521333
2260,957.521333,-378.130159,957.521333
2261,957.521333,-445.897459,957.521333
2262,957.521333,-287.030693,957.521333
2263,957.521333,-470.958452,957.521333
2264,957.521333,-448.626138,957.521333
2265,957.521333,-501.208410,957.521333
2266,957.521333,-392.560673,957.521333
2267,957.521333,-276.758930,957.521333
2268,957.521333,-310.965458,957.521333
2269,957.521333,-312.876099,957.521333
2270,957.521333,-180.746557,957.521333
2271,957.521333,-462.287945,957.521333
2272,957.521333,-222.565383,957.521333
2273,957.521333,-291.269464,957.521333
2274,957.521333,-285.825968,957.521333
2275,957.521333,-199.296518,957.521333
2276,957.521333,-353.331269,957.521333
2277,957.521333,-472.843558,957.521333
2278,957.521333,-316.457331,957.521333
2279,957.521333,-496.958882,957.521333
2280,957.521333,-602.435553,957.521333
2281,957.521333,-378.312932,957.521333
2282,957.521333,-356.624950,957.521333
2283,957.521333,-190.803829,957.521333
2284,957.521333,-211.875349,957.521333
2285,957.521333,-277.614934,957.521333
2286,957.521333,-543.880340,957.521333
2287,957.521333,-224.307218,957.521333
2288,957.521333,-128.673554,957.521333
2289,957.521333,-362.734849,957.521333
2290,957.521333,-474.456862,957.521333
2291,957.521333,-145.052109,957.521333
2292,957.521333,-226.514990,957.521333
2293,957.521333,-400.372917,957.521333
2294,957.521333,-502.408896,957.521333
2295,957.521333,-125.258497,957.521333
2296,957.521333,-385.911010,957.521333
2297,957.521333,-89.445200,957.521333
2298,957.521333,-363.504203,957.521333
2299,957.521333,-274.070166,957.521333
2300,957.521333,-265.044118,957.521333
2301,957.521333,-178.800613,957.521333
2302,957.521333,-376.825839,957.521333
2303,957.521333,-391.897460,957.521333
2304,957.521333,-366.869489,957.521333
2305,957.521333,-219.445452,957.521333
2306,957.521333,-376.968741,957.521333
2307,957.521333,-555.807325,957.521333
2308,957.521333,-425.218506,957.521333
2309,957.521333,-394.485223,957.521333
2310,957.521333,-232.469860,957.521333
2311,957.521333,-270.856375,957.521333
2312,957.521333,-147.668409,957.521333
2313,957.521333,-437.620909,957.521333
2314,957.521333,-322.230314,957.521333
2315,957.521333,-360.101002,957.521333
2316,957.521333,-571.911385,957.521333
2317,957.521333,-610.028782,957.521333
2318,957.521333,-404.623864,957.521333
2319,957.521333,-445.280603,957.521333
2320,957.521333,-489.152936,957.521333
2321,957.521333,-423.124492,957.521333
2322,957.521333,-517.980094,957.521333
2323,957.521333,-355.515900,957.521333
2324,957.521333,-347.374121,957.521333
2325,957.654000,-379.453690,957.654000
2326,957.654000,-448.369783,957.654000
2327,957.654000,-466.967236,957.654000
2328,957.654000,-386.601219,957.654000
2329,957.654000,-319.699087,957.654000
2330,957.654000,-383.624759,957.654000
2331,957.654000,-411.414217,957.654000
2332,957.654000,-354.000858,957.654000
2333,957.654000,-300.391381,957.654000
2334,957.654000,-493.840369,957.654000
2335,957.654000,-274.746323,957.654000
2336,957.654000,-393.999353,957.654000
2337,957.654000,-221.930973,957.654000
2338,957.654000,-391.143006,957.654000
2339,957.654000,-260.419257,957.654000
2340,957.654000,-356.141897,957.654000
2341,957.654000,-385.153952,957.654000
2342,957.654000,-442.751283,957.654000
2343,957.654000,-469.468585,957.654000
2344,957.654000,-538.862137,957.654000
2345,957.654000,-530.720451,957.654000
2346,957.654000,-572.389077,957.654000
2347,957.654000,-642.466891,957.654000
2348,957.654000,-450.497895,957.654000
2349,957.654000,-603.566859,957.654000
2350,957.654000,-660.236773,957.654000
2351,957.654000,-628.987988,957.654000
2352,957.654000,-661.749885,957.654000
2353,957.654000,-638.574711,957.654000
2354,957.654000,-523.220128,957.654000
2355,957.654000,-543.881967,957.654000
2356,957.654000,-552.226267,957.654000
2357,957.654000,-594.001002,957.654000
2358,957.654000,-447.386404,957.654000
2359,957.654000,-492.289143,957.654000
2360,957.654000,-433.653881,957.654000
2361,957.654000,-521.274930,957.654000
2362,957.654000,-444.459243,957.654000
2363,957.654000,-256.155840,957.654000
2364,957.654000,-257.566910,957.654000
2365,957.654000,-299.000460,957.654000
2366,957.654000,-362.253846,957.654000
2367,957.654000,-113.685580,957.654000
2368,957.654000,-354.447869,957.654000
2369,957.654000,-411.300943,957.654000
2370,957.654000,-244.016283,957.654000
2371,957.654000,-303.167928,957.654000
2372,957.654000,-447.303953,957.654000
2373,957.654000,-510.435379,957.654000
2374,957.654000,-537.701487,957.654000
2375,957.654000,-302.091112,957.654000
2376,957.654000,-316.802532,957.654000
2377,957.654000,-485.074101,957.654000
2378,957.654000,-407.213076,957.654000
2379,957.654000,-203.632396,957.654000
2380,957.654000,-421.734993,957.654000
2381,957.654000,-441.027533,957.654000
2382,957.654000,-353.781697,957.654000
2383,957.654000,-329.782963,957.654000
2384,957.654000,-569.243980,957.654000
2385,957.654000,-382.299765,957.654000
2386,957.654000,-184.269679,957.654000
2387,957.654000,-527.255946,957.654000
2388,957.654000,-191.848076,957.654000
2389,957.654000,-304.133822,957.654000
2390,957.654000,-189.789959,957.654000
2391,957.654000,-397.097698,957.654000
2392,957.654000,-162.070436,957.654000
2393,957.654000,-355.273973,957.654000
2394,957.654000,-403.783486,957.654000
2395,957.654000,-315.141319,957.654000
2396,957.654000,-365.089107,957.654000
2397,957.654000,-407.930360,957.654000
2398,957.654000,-474.797150,957.654000
2399,957.654000,-221.366931,957.654000
2400,957.654000,-253.961940,957.654000
2401,957.654000,-330.541137,957.654000
2402,957.654000,-520.112256,957.654000
2403,957.654000,-368.827500,957.654000
2404,957.654000,-77.548987,957.654000
2405,957.654000,-35.882174,957.654000
2406,957.654000,-437.352916,957.654000
2407,957.654000,-445.365648,957.654000
2408,957.654000,-377.361983,957.654000
2409,957.654000,-193.040553,957.654000
2410,957.654000,-134.701331,957.654000
2411,957.654000,-349.608664,957.654000
2412,957.654000,-220.076450,957.654000
2413,957.654000,-360.460735,957.654000
2414,957.654000,-300.917159,957.654000
2415,957.654000,-295.760403,957.654000
2416,957.654000,-424.692900,957.654000
2417,957.654000,-492.907811,957.654000
2418,957.654000,-304.353046,957.654000
2419,957.654000,-310.931259,957.654000
2420,957.654000,-190.678045,957.654000
2421,957.654000,-393.972967,957.654000
2422,957.654000,-165.770853,957.654000
2423,957.654000,-327.451998,957.654000
2424,957.654000,-364.488069,957.654000
2425,957.654000,-210.019457,957.654000
2426,957.654000,-211.728725,957.654000
2427,957.654000,-72.175016,957.654000
2428,957.654000,-345.810902,957.654000
2429,957.654000,-435.463331,957.654000
2430,957.654000,-156.399962,957.654000
2431,957.654000,-119.731271,957.654000
2432,957.654000,-340.616788,957.654000
2433,957.654000,-394.769255,957.654000
2434,957.654000,-310.728707,957.654000
2435,957.654000,-438.403564,957.654000
2436,957.654000,-181.636040,957.654000
2437,957.654000,-256.296849,957.654000
2438,957.654000,-292.531760,957.654000
2439,957.654000,-206.436348,957.654000
2440,957.654000,-47.976729,957.654000
2441,957.654000,-279.850352,957.654000
2442,957.654000,-374.223893,957.654000
2443,957.654000,-332.105422,957.654000
2444,957.654000,-398.872968,957.654000
2445,957.654000,-339.374327,957.654000
2446,957.654000,-382.206953,957.654000
2447,957.654000,-374.335179,957.654000
2448,957.654000,-255.499183,957.654000
2449,957.654000,-261.598717,957.654000
2450,957.654000,-373.582419,957.654000
2451,957.654000,-476.414909,957.654000
2452,957.654000,-529.939932,957.654000
2453,957.654000,-479.913072,957.654000
2454,957.654000,-522.696767,957.654000
2455,957.654000,-311.535378,957.654000
2456,957.654000,-250.735435,957.654000
2457,957.654000,-290.636432,957.654000
2458,957.654000,-296.824437,957.654000
2459,957.654000,-277.933745,957.654000
2460,957.654000,-277.484589,957.654000
2461,957.654000,-274.618191,957.654000
2462,957.654000,-44.965721,957.654000
2463,957.654000,-496.397851,957.654000
2464,957.654000,-403.919416,957.654000
2465,957.654000,-418.034218,957.654000
2466,957.654000,-317.299759,957.654000
2467,957.654000,-383.142967,957.654000
2468,957.654000,-517.376944,957.654000
2469,957.654000,-517.065798,957.654000
2470,957.654000,-367.328970,957.654000
2471,957.754333,-525.771913,957.754333
2472,957.754333,-494.938269,957.754333
2473,957.754333,-603.674960,957.754333
2474,957.754333,-552.308514,957.754333
2475,957.754333,-583.671486,957.754333
2476,957.754333,-338.660946,957.754333
2477,957.754333,-283.735933,957.754333
2478,957.754333,-216.484341,957.754333
2479,957.754333,-304.542013,957.754333
2480,957.754333,-533.047874,957.754333
2481,957.754333,-450.359472,957.754333
2482,957.754333,-360.762354,957.754333
2483,957.754333,-378.147234,957.754333
2484,957.754333,-535.252907,957.754333
2485,957.754333,-501.342350,957.754333
2486,957.754333,-355.276127,957.754333
2487,957.754333,-563.777562,957.754333
2488,957.754333,-371.840607,957.754333
2489,957.754333,-384.883202,957.754333
2490,957.754333,-310.530902,957.754333
2491,957.754333,-344.231966,957.754333
2492,957.754333,-231.692265,957.754333
2493,957.754333,-228.410485,957.754333
2494,957.754333,-271.373366,957.754333
2495,957.754333,-476.109970,957.754333
2496,957.754333,-354.393016,957.754333
2497,957.754333,-403.584566,957.754333
2498,957.754333,-387.921058,957.754333
2499,957.754333,-174.384187,957.754333
2500,957.754333,-263.554253,957.754333
2501,957.754333,-369.545315,957.754333
2502,957.754333,-611.727791,957.754333
2503,957.754333,-527.157610,957.754333
2504,957.754333,-596.824625,957.754333
2505,957.754333,-436.971777,957.754333
2506,957.754333,-583.081232,957.754333
2507,957.754333,-541.731480,957.754333
2508,957.754333,-368.014523,957.754333
2509,957.754333,-500.990715,957.754333
2510,957.754333,-499.242968,957.754333
2511,957.754333,-485.843023,957.754333
2512,957.754333,-496.145162,957.754333
2513,957.754333,-309.563143,957.754333
2514,957.754333,-489.258841,957.754333
2515,957.754333,-215.672984,957.754333
2516,957.754333,-302.600781,957.754333
2517,957.754333,-231.335687,957.754333
2518,957.754333,-506.464512,957.754333
2519,957.754333,-300.104852,957.754333
2520,957.754333,-165.144855,957.754333
2521,957.754333,-356.083857,957.754333
2522,957.754333,-432.682109,957.754333
2523,957.754333,-409.443105,957.754333
2524,957.754333,-463.768002,957.754333
2525,957.754333,-261.639474,957.754333
2526,957.754333,-353.881419,957.754333
2527,957.754333,-277.985182,957.754333
2528,957.754333,-301.469692,957.754333
2529,957.754333,-404.288967,957.754333
2530,957.754333,-420.091955,957.754333
2531,957.754333,-482.828379,957.754333
2532,957.754333,-414.427311,957.754333
2533,957.754333,-345.476698,957.754333
2534,957.754333,-433.084155,957.754333
2535,957.754333,-463.413328,957.754333
2536,957.754333,-509.043207,957.754333
2537,957.754333,-505.865533,957.754333
2538,957.754333,-472.558254,957.754333
2539,957.754333,-452.683662,957.754333
2540,957.754333,-537.109289,957.754333
2541,957.754333,-522.392861,957.754333
2542,957.754333,-549.329681,957.754333
2543,957.754333,-417.239433,957.754333
2544,957.754333,-491.706766,957.754333
2545,957.754333,-345.037666,957.754333
2546,957.754333,-276.231391,957.754333
2547,957.754333,-567.732836,957.754333
2548,957.754333,-490.914382,957.754333
2549,957.754333,-546.528759,957.754333
2550,957.754333,-247.997630,957.754333
2551,957.754333,-509.034277,957.754333
2552,957.754333,-516.858527,957.754333
2553,957.754333,-441.913515,957.754333
2554,957.754333,-361.568693,957.754333
2555,957.754333,-266.063341,957.754333
2556,957.754333,-364.121573,957.754333
2557,957.754333,-349.534172,957.754333
2558,957.754333,-213.701325,957.754333
2559,957.754333,-287.801686,957.754333
2560,957.754333,-337.562995,957.754333
2561,957.754333,-423.155754,957.754333
2562,957.754333,-503.136006,957.754333
2563,957.754333,-489.594323,957.754333
2564,957.754333,-342.273600,957.754333
2565,957.754333,-514.990760,957.754333
2566,957.754333,-347.368723,957.754333
2567,957.754333,-349.597803,957.754333
2568,957.754333,-405.673639,957.754333
2569,957.754333,-396.836569,957.754333
2570,957.754333,-298.081647,957.754333
2571,957.754333,-410.764428,957.754333
2572,957.754333,-420.715761,957.754333
2573,957.754333,-556.287373,957.754333
2574,957.754333,-301.587474,957.754333
2575,957.754333,-371.374214,957.754333
2576,957.754333,-182.169597,957.754333
2577,957.754333,-228.662843,957.754333
2578,957.754333,-291.201988,957.754333
2579,957.754333,-338.338748,957.754333
2580,957.754333,-523.095705,957.754333
2581,957.754333,-544.646831,957.754333
2582,957.754333,-556.587154,957.754333
2583,957.754333,-464.741379,957.754333
2584,957.754333,-392.557455,957.754333
2585,957.754333,-341.162786,957.754333
2586,957.754333,-269.322203,957.754333
2587,957.754333,-449.413084,957.754333
2588,957.754333,-534.769150,957.754333
2589,957.754333,-496.121321,957.754333
2590,957.754333,-440.195921,957.754333
2591,957.754333,-451.729301,957.754333
2592,957.754333,-87.299813,957.754333
2593,957.754333,-331.563547,957.754333
2594,957.754333,-550.413607,957.754333
2595,957.754333,-361.046731,957.754333
2596,957.754333,-409.289661,957.754333
2597,957.754333,-376.952541,957.754333
2598,957.754333,-491.528991,957.754333
2599,957.754333,-360.086595,957.754333
2600,957.754333,-269.247352,957.754333
2601,957.754333,-428.111029,957.754333
2602,957.754333,-444.583291,957.754333
2603,957.754333,-568.669536,957.754333
2604,957.754333,-648.189011,957.754333
2605,957.754333,-479.237486,957.754333
2606,957.754333,-319.672549,957.754333
2607,957.754333,-361.904905,957.754333
2608,957.754333,-357.398797,957.754333
2609,957.754333,-323.796815,957.754333
2610,957.754333,-421.566429,957.754333
2611,957.754333,-230.686786,957.754333
2612,957.754333,-204.888155,957.754333
2613,957.754333,-403.789104,957.754333
2614,957.754333,-571.947401,957.754333
2615,957.754333,-402.625795,957.754333
2616,957.754333,-445.918663,957.754333
2617,957.754333,-579.484839,957.754333
2618,957.754333,-609.565767,957.754333
2619,957.754333,-460.810138,957.754333
2620,957.754333,-515.095987,957.754333
2621,957.754333,-614.647488,957.754333
2622,957.754333,-511.399563,957.754333
2623,957.754333,-596.199868,957.754333
2624,957.754333,-678.996383,957.754333
2625,957.754333,-608.041278,957.754333
2626,957.754333,-609.452558,957.754333
2627,957.754333,-598.769555,957.754333
2628,957.754333,-670.013322,957.754333
2629,957.754333,-603.324332,957.754333
2630,957.754333,-536.201894,957.754333
2631,957.754333,-430.342618,957.754333
2632,957.754333,-310.386106,957.754333
2633,957.754333,-383.348739,957.754333
